antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'math_cat_χαμηλό', 'reading_cat_μέτριο'})","frozenset({'writing_cat_μέτριο', 'test preparation course_none'})",0.12,0.308,0.056,0.4666666666666667,1.5151515151515151,1.0,0.01904,1.2974999999999999,0.38636363636363635,0.15053763440860216,0.2292870905587669,0.3242424242424242
frozenset({'lunch_free/reduced'}),"frozenset({'math_cat_χαμηλό', 'gender_male'})",0.355,0.134,0.072,0.2028169014084507,1.5135589657347066,1.0,0.024429999999999993,1.0863250883392226,0.5260551248923341,0.1726618705035971,0.07946524412061282,0.3700651671221358
"frozenset({'math_cat_χαμηλό', 'gender_male'})",frozenset({'lunch_free/reduced'}),0.134,0.355,0.072,0.5373134328358208,1.5135589657347066,1.0,0.024429999999999993,1.394032258064516,0.3918078008724659,0.1726618705035971,0.2826564850167764,0.3700651671221358
"frozenset({'writing_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",frozenset({'test preparation course_completed'}),0.144,0.358,0.078,0.5416666666666667,1.5130353817504658,1.0,0.026448000000000006,1.400727272727273,0.3961179007907981,0.1839622641509434,0.286085150571132,0.3797718808193669
frozenset({'test preparation course_completed'}),"frozenset({'writing_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",0.358,0.144,0.078,0.21787709497206706,1.5130353817504658,1.0,0.026448000000000006,1.0944571428571428,0.5281572010543975,0.1839622641509434,0.08630501749073256,0.3797718808193669
"frozenset({'reading_cat_μέτριο', 'gender_male'})","frozenset({'race/ethnicity_group C', 'math_cat_μέτριο'})",0.229,0.153,0.053,0.23144104803493448,1.512686588463624,1.0,0.017963,1.1020625,0.4395908278883098,0.16109422492401215,0.09261044632223671,0.2889231383965522
"frozenset({'race/ethnicity_group C', 'math_cat_μέτριο'})","frozenset({'reading_cat_μέτριο', 'gender_male'})",0.153,0.229,0.053,0.3464052287581699,1.512686588463624,1.0,0.017963,1.17963,0.4001470227885322,0.16109422492401215,0.1522765612946432,0.2889231383965522
frozenset({'math_cat_χαμηλό'}),frozenset({'lunch_free/reduced'}),0.339,0.355,0.182,0.5368731563421828,1.51231875025967,1.0,0.06165499999999999,1.3927070063694265,0.5125018702930956,0.35546875,0.2819738858018338,0.5247746063401055
frozenset({'lunch_free/reduced'}),frozenset({'math_cat_χαμηλό'}),0.355,0.339,0.182,0.5126760563380282,1.51231875025967,1.0,0.06165499999999999,1.3563872832369943,0.5252150949825367,0.35546875,0.26274743772772785,0.5247746063401055
"frozenset({'writing_cat_μέτριο', 'parental level of education_some college', 'lunch_standard'})",frozenset({'math_cat_μέτριο'}),0.075,0.485,0.055,0.7333333333333334,1.5120274914089349,1.0,0.018625000000000003,1.9312500000000006,0.3660933660933661,0.10891089108910894,0.4822006472491911,0.42336769759450177
frozenset({'math_cat_μέτριο'}),"frozenset({'writing_cat_μέτριο', 'parental level of education_some college', 'lunch_standard'})",0.485,0.075,0.055,0.1134020618556701,1.5120274914089347,1.0,0.018625000000000003,1.0433139534883722,0.6575463371579877,0.10891089108910894,0.041515742546670384,0.42336769759450177
frozenset({'lunch_free/reduced'}),"frozenset({'math_cat_χαμηλό', 'gender_female'})",0.355,0.205,0.11,0.3098591549295775,1.5115080728272074,1.0,0.03722500000000001,1.1519387755102042,0.5246652572233969,0.24444444444444446,0.13189830808751887,0.42322226039161803
"frozenset({'math_cat_χαμηλό', 'gender_female'})",frozenset({'lunch_free/reduced'}),0.205,0.355,0.11,0.5365853658536586,1.5115080728272072,1.0,0.03722500000000001,1.391842105263158,0.4256718124642654,0.24444444444444446,0.2815276989979203,0.42322226039161803
frozenset({'gender_male'}),"frozenset({'reading_cat_χαμηλό', 'lunch_standard'})",0.482,0.136,0.099,0.20539419087136931,1.5102514034659507,1.0,0.033448000000000006,1.087331592689295,0.6522366522366523,0.19075144508670522,0.08031735054556632,0.4666676836709788
"frozenset({'reading_cat_χαμηλό', 'lunch_standard'})",frozenset({'gender_male'}),0.136,0.482,0.099,0.7279411764705882,1.5102514034659507,1.0,0.033448000000000006,1.904,0.3910400299289189,0.19075144508670522,0.47478991596638653,0.4666676836709788
"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο'})","frozenset({'math_cat_μέτριο', 'gender_male', 'lunch_standard'})",0.418,0.16,0.101,0.24162679425837322,1.5101674641148326,1.0,0.03412000000000001,1.1076340694006308,0.5804497975570754,0.2117400419287212,0.09717475506949193,0.4364383971291866
"frozenset({'math_cat_μέτριο', 'gender_male', 'lunch_standard'})","frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο'})",0.16,0.418,0.101,0.63125,1.5101674641148326,1.0,0.03412000000000001,1.578305084745763,0.4021687883074023,0.2117400419287212,0.3664089347079037,0.4364383971291866
frozenset({'lunch_free/reduced'}),"frozenset({'writing_cat_χαμηλό', 'test preparation course_none', 'math_cat_χαμηλό'})",0.355,0.183,0.098,0.27605633802816903,1.5085045793889018,1.0,0.03303500000000001,1.1285408560311285,0.522623002689448,0.22272727272727272,0.11390004654610654,0.40578773185561456
"frozenset({'writing_cat_χαμηλό', 'test preparation course_none', 'math_cat_χαμηλό'})",frozenset({'lunch_free/reduced'}),0.183,0.355,0.098,0.5355191256830601,1.5085045793889018,1.0,0.03303500000000001,1.3886470588235296,0.4125971073864063,0.22272727272727272,0.2798746134621088,0.40578773185561456
"frozenset({'lunch_free/reduced', 'reading_cat_μέτριο'})","frozenset({'math_cat_μέτριο', 'gender_male'})",0.163,0.24,0.059,0.36196319018404904,1.5081799591002043,1.0,0.019879999999999995,1.191153846153846,0.4025676852358098,0.17151162790697672,0.16047788182111716,0.30389826175869117
"frozenset({'math_cat_μέτριο', 'gender_male'})","frozenset({'lunch_free/reduced', 'reading_cat_μέτριο'})",0.24,0.163,0.059,0.24583333333333332,1.5081799591002043,1.0,0.019879999999999995,1.1098342541436463,0.44335414808206947,0.17151162790697672,0.09896455595380324,0.30389826175869117
"frozenset({'test preparation course_completed', 'reading_cat_μέτριο', 'lunch_standard'})",frozenset({'math_cat_μέτριο'}),0.104,0.485,0.076,0.7307692307692308,1.5067406819984142,1.0,0.02556,1.9128571428571435,0.37535244360902253,0.14814814814814814,0.47722180731889485,0.44373513084853294
frozenset({'math_cat_μέτριο'}),"frozenset({'test preparation course_completed', 'reading_cat_μέτριο', 'lunch_standard'})",0.485,0.104,0.076,0.15670103092783505,1.506740681998414,1.0,0.02556,1.0624938875305623,0.6530403679100664,0.14814814814814814,0.058818114874815905,0.44373513084853294
frozenset({'writing_cat_χαμηλό'}),"frozenset({'race/ethnicity_group C', 'gender_male'})",0.301,0.139,0.063,0.20930232558139536,1.5057721264848585,1.0,0.021161,1.0889117647058824,0.48052773803846754,0.16710875331564987,0.08165194608756719,0.3312698678266689
"frozenset({'race/ethnicity_group C', 'gender_male'})",frozenset({'writing_cat_χαμηλό'}),0.139,0.301,0.063,0.4532374100719424,1.5057721264848585,1.0,0.021161,1.2784342105263158,0.39011485352948766,0.16710875331564987,0.21779314745628384,0.3312698678266689
frozenset({'reading_cat_μέτριο'}),"frozenset({'lunch_free/reduced', 'math_cat_μέτριο', 'gender_male'})",0.49,0.08,0.059,0.12040816326530612,1.5051020408163265,1.0,0.019799999999999998,1.045939675174014,0.6580259222333,0.11545988258317028,0.04392191659272404,0.42895408163265303
"frozenset({'lunch_free/reduced', 'math_cat_μέτριο', 'gender_male'})",frozenset({'reading_cat_μέτριο'}),0.08,0.49,0.059,0.7374999999999999,1.5051020408163265,1.0,0.019799999999999998,1.9428571428571424,0.36477523949889457,0.11545988258317028,0.4852941176470587,0.42895408163265303
"frozenset({'math_cat_μέτριο', 'race/ethnicity_group D'})","frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'test preparation course_none'})",0.145,0.266,0.058,0.4,1.5037593984962405,1.0,0.019430000000000003,1.2233333333333334,0.39181286549707606,0.16430594900849857,0.18256130790190736,0.3090225563909774
"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'test preparation course_none'})","frozenset({'math_cat_μέτριο', 'race/ethnicity_group D'})",0.266,0.145,0.058,0.21804511278195488,1.5037593984962405,1.0,0.019430000000000003,1.0934134615384616,0.45640326975476847,0.16430594900849857,0.08543288044673086,0.3090225563909774
"frozenset({'math_cat_μέτριο', 'test preparation course_none'})","frozenset({'reading_cat_μέτριο', 'parental level of education_some college'})",0.304,0.114,0.052,0.17105263157894737,1.500461680517082,1.0,0.017344,1.068825396825397,0.4792219274977896,0.14207650273224043,0.06439348936675775,0.31359649122807015
"frozenset({'reading_cat_μέτριο', 'parental level of education_some college'})","frozenset({'math_cat_μέτριο', 'test preparation course_none'})",0.114,0.304,0.052,0.45614035087719296,1.500461680517082,1.0,0.017344,1.2797419354838708,0.3764542455287376,0.14207650273224043,0.21859245815688647,0.31359649122807015
"frozenset({'math_cat_χαμηλό', 'test preparation course_none', 'reading_cat_χαμηλό'})",frozenset({'lunch_free/reduced'}),0.169,0.355,0.09,0.5325443786982248,1.5001250104175348,1.0,0.030004999999999997,1.3798101265822784,0.4011899986629228,0.20737327188940088,0.2752626026329067,0.3930327527293941
frozenset({'lunch_free/reduced'}),"frozenset({'math_cat_χαμηλό', 'test preparation course_none', 'reading_cat_χαμηλό'})",0.355,0.169,0.09,0.2535211267605634,1.5001250104175348,1.0,0.030004999999999997,1.1132264150943396,0.516881998277347,0.20737327188940088,0.1017101405060931,0.3930327527293941
"frozenset({'writing_cat_υψηλό', 'lunch_standard'})",frozenset({'test preparation course_completed'}),0.162,0.358,0.087,0.537037037037037,1.500103455410718,1.0,0.029003999999999995,1.38672,0.3978273393136367,0.20092378752886833,0.2788738894657897,0.3900268984067866
frozenset({'test preparation course_completed'}),"frozenset({'writing_cat_υψηλό', 'lunch_standard'})",0.358,0.162,0.087,0.2430167597765363,1.500103455410718,1.0,0.029003999999999995,1.1070258302583025,0.5192824148673326,0.20092378752886833,0.09667871095052065,0.3900268984067866
"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'gender_male'})","frozenset({'math_cat_μέτριο', 'test preparation course_none', 'lunch_standard'})",0.191,0.213,0.061,0.3193717277486911,1.4993977828577048,1.0,0.020317,1.1562846153846156,0.4117003384060468,0.17784256559766762,0.13516102636428348,0.30287835213725633
"frozenset({'math_cat_μέτριο', 'test preparation course_none', 'lunch_standard'})","frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'gender_male'})",0.213,0.191,0.061,0.2863849765258216,1.4993977828577048,1.0,0.020317,1.1336644736842105,0.4232091153373467,0.17784256559766762,0.11790479175008854,0.30287835213725633
"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο'})","frozenset({'math_cat_μέτριο', 'gender_female', 'test preparation course_none'})",0.418,0.15,0.094,0.22488038277511962,1.499202551834131,1.0,0.03130000000000001,1.0966049382716048,0.5721283907289612,0.19831223628691985,0.08809456797072898,0.42577352472089314
"frozenset({'math_cat_μέτριο', 'gender_female', 'test preparation course_none'})","frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο'})",0.15,0.418,0.094,0.6266666666666667,1.499202551834131,1.0,0.03130000000000001,1.5589285714285719,0.39173967459324166,0.19831223628691985,0.3585337915234823,0.42577352472089314
frozenset({'math_cat_μέτριο'}),"frozenset({'writing_cat_μέτριο', 'gender_male'})",0.485,0.227,0.165,0.3402061855670103,1.4987056632907942,1.0,0.05490500000000001,1.1715781250000001,0.646131215063254,0.30164533820840955,0.14645043410997452,0.5335392161315228
"frozenset({'writing_cat_μέτριο', 'gender_male'})",frozenset({'math_cat_μέτριο'}),0.227,0.485,0.165,0.7268722466960352,1.4987056632907942,1.0,0.05490500000000001,1.8855645161290322,0.4304755184444706,0.30164533820840955,0.46965484795346646,0.5335392161315228
"frozenset({'race/ethnicity_group C', 'writing_cat_υψηλό'})",frozenset({'gender_female'}),0.067,0.518,0.052,0.7761194029850745,1.498300005762692,1.0,0.017293999999999997,2.1529333333333325,0.3564597246269271,0.09756097560975611,0.5355174335789928,0.43825275168558747
frozenset({'gender_female'}),"frozenset({'race/ethnicity_group C', 'writing_cat_υψηλό'})",0.518,0.067,0.052,0.10038610038610038,1.498300005762692,1.0,0.017293999999999997,1.0371115879828328,0.6899936163421639,0.09756097560975611,0.0357836017000004,0.43825275168558747
"frozenset({'lunch_free/reduced', 'writing_cat_μέτριο'})","frozenset({'math_cat_μέτριο', 'gender_male'})",0.153,0.24,0.055,0.35947712418300654,1.4978213507625273,1.0,0.018280000000000005,1.186530612244898,0.39240098744230983,0.16272189349112426,0.15720674234606125,0.2943218954248366
"frozenset({'math_cat_μέτριο', 'gender_male'})","frozenset({'lunch_free/reduced', 'writing_cat_μέτριο'})",0.24,0.153,0.055,0.22916666666666669,1.4978213507625273,1.0,0.018280000000000005,1.0988108108108108,0.4373205741626795,0.16272189349112426,0.08992522628886268,0.2943218954248366
"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'lunch_standard', 'gender_male'})","frozenset({'math_cat_μέτριο', 'test preparation course_none'})",0.134,0.304,0.061,0.4552238805970149,1.4974469756480755,1.0,0.020263999999999997,1.2775890410958903,0.383598985348124,0.16180371352785144,0.21727569051295248,0.3279408876669285
"frozenset({'math_cat_μέτριο', 'test preparation course_none'})","frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'lunch_standard', 'gender_male'})",0.304,0.134,0.061,0.20065789473684212,1.4974469756480755,1.0,0.020263999999999997,1.0833909465020577,0.47729413981533825,0.16180371352785144,0.07697216482314331,0.3279408876669285
"frozenset({'writing_cat_χαμηλό', 'test preparation course_none', 'lunch_standard'})",frozenset({'gender_male'}),0.122,0.482,0.088,0.7213114754098361,1.4964968369498675,1.0,0.029196,1.8587058823529414,0.37787326568647756,0.17054263565891473,0.4619912652699539,0.45194204475885996
frozenset({'gender_male'}),"frozenset({'writing_cat_χαμηλό', 'test preparation course_none', 'lunch_standard'})",0.482,0.122,0.088,0.1825726141078838,1.4964968369498672,1.0,0.029196,1.0741015228426396,0.6404878904878905,0.17054263565891473,0.0689893099178631,0.45194204475885996
"frozenset({'reading_cat_μέτριο', 'test preparation course_none', 'gender_male'})","frozenset({'math_cat_μέτριο', 'lunch_standard'})",0.145,0.332,0.072,0.496551724137931,1.495637723307021,1.0,0.023859999999999992,1.326849315068493,0.3875893437296945,0.17777777777777778,0.24633491637414826,0.3567095970087245
"frozenset({'math_cat_μέτριο', 'lunch_standard'})","frozenset({'reading_cat_μέτριο', 'test preparation course_none', 'gender_male'})",0.332,0.145,0.072,0.21686746987951805,1.495637723307021,1.0,0.023859999999999992,1.0917692307692308,0.4960911510312707,0.17777777777777778,0.0840555203269217,0.3567095970087245
"frozenset({'math_cat_υψηλό', 'writing_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",frozenset({'test preparation course_completed'}),0.099,0.358,0.053,0.5353535353535354,1.495400936741719,1.0,0.017557999999999997,1.381695652173913,0.36768370573576525,0.1311881188118812,0.27625161270021087,0.34169911404548275
frozenset({'test preparation course_completed'}),"frozenset({'math_cat_υψηλό', 'writing_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",0.358,0.099,0.053,0.14804469273743018,1.495400936741719,1.0,0.017557999999999997,1.0575672131147542,0.5160171633456767,0.1311881188118812,0.05443362124021107,0.34169911404548275
"frozenset({'writing_cat_μέτριο', 'gender_male', 'test preparation course_none'})","frozenset({'math_cat_μέτριο', 'lunch_standard'})",0.133,0.332,0.066,0.49624060150375937,1.4947006069390343,1.0,0.021843999999999995,1.3260298507462684,0.38174128831568266,0.16541353383458646,0.2458691639277835,0.3475178911133255
"frozenset({'math_cat_μέτριο', 'lunch_standard'})","frozenset({'writing_cat_μέτριο', 'gender_male', 'test preparation course_none'})",0.332,0.133,0.066,0.19879518072289157,1.4947006069390343,1.0,0.021843999999999995,1.0821203007518798,0.4954636182181092,0.16541353383458646,0.0758883284001056,0.3475178911133255
